audit_id,operation_type,transaction_id,type_id,user_id,created_at,changed_by,account_number,recipient_number,amount,comment,status_id,legal_type_id,transaction_date,sender_bank_id,recipient_bank_id,recipient_tin,category_id,recipient_phone,new_legal_type_id,new_transaction_date,new_comment,new_amount,new_status_id,new_sender_bank_id,new_recipient_bank_id,new_recipient_tin,new_category_id,new_recipient_phone
1499,INSERT,2595,1,2,2025-05-12 19:18:36.375331,2,40817810000715148701,40817810000596132544,,,,,,,,,,,1,2024-12-18,Автотестовая транзакция,2852.80,4,2,1,97072610624,9,84395589350
1500,INSERT,2596,1,1,2025-05-12 19:18:36.375331,1,40817810000936380097,40817810000606572443,,,,,,,,,,,1,2024-12-19,Автотестовая транзакция,4422.24,7,2,3,59532826875,3,85803000653
1501,INSERT,2597,2,2,2025-05-12 19:18:36.375331,2,40817810000287413343,40817810000088387633,,,,,,,,,,,2,2024-12-20,Автотестовая транзакция,5147.98,4,2,4,36237748763,4,89836333011
1502,INSERT,2598,1,2,2025-05-12 19:18:36.375331,2,40817810000250487396,40817810000572051314,,,,,,,,,,,1,2024-12-21,Автотестовая транзакция,23348.86,3,4,2,36102516127,4,+70478954914
1503,INSERT,2599,2,1,2025-05-12 19:18:36.375331,1,40817810000000019205,40817810000323265282,,,,,,,,,,,1,2024-12-22,Автотестовая транзакция,29267.41,7,3,4,25178989210,2,+74544762688
1504,INSERT,2600,1,2,2025-05-12 19:18:36.375331,2,40817810000323598251,40817810000360426002,,,,,,,,,,,2,2024-12-23,Автотестовая транзакция,3368.09,1,2,3,65113497323,8,85067566199
1505,INSERT,2601,1,1,2025-05-12 19:18:36.375331,1,40817810000014667816,40817810000243935403,,,,,,,,,,,1,2024-12-24,Автотестовая транзакция,47163.01,3,4,1,97362816485,3,+73226931639
1506,INSERT,2602,2,1,2025-05-12 19:18:36.375331,1,40817810000140719617,40817810000284296915,,,,,,,,,,,1,2024-12-25,Автотестовая транзакция,27341.52,3,2,3,67190108240,6,82791956999
1507,INSERT,2603,2,2,2025-05-12 19:18:36.375331,2,40817810000771790504,40817810000922851074,,,,,,,,,,,1,2024-12-26,Автотестовая транзакция,34981.91,1,5,3,95172585798,3,+73919023654
1508,INSERT,2604,1,1,2025-05-12 19:18:36.375331,1,40817810000742480309,40817810000726325468,,,,,,,,,,,1,2024-12-27,Автотестовая транзакция,16040.29,4,2,1,38309963213,5,+79208846494
1509,INSERT,2605,2,2,2025-05-12 19:18:36.375331,2,40817810000700530933,40817810000242409587,,,,,,,,,,,2,2024-12-28,Автотестовая транзакция,47589.68,3,2,4,36928023198,10,+77947959020
1510,INSERT,2606,2,1,2025-05-12 19:18:36.375331,1,40817810000277316397,40817810000252215395,,,,,,,,,,,2,2024-12-29,Автотестовая транзакция,20762.27,1,4,4,67580101811,10,83894441960
1511,INSERT,2607,1,1,2025-05-12 19:18:36.375331,1,40817810000086412406,40817810000024588229,,,,,,,,,,,1,2024-12-30,Автотестовая транзакция,15090.39,6,4,4,80378075750,4,86527437350
1512,INSERT,2608,2,2,2025-05-12 19:18:36.375331,2,40817810000842891577,40817810000934730669,,,,,,,,,,,1,2024-12-31,Автотестовая транзакция,50457.42,5,5,1,71225560383,6,85424737315
1513,INSERT,2609,2,1,2025-05-12 19:18:36.375331,1,40817810000286851393,40817810000154638114,,,,,,,,,,,1,2025-01-01,Автотестовая транзакция,3291.43,5,5,5,79275359252,10,82611900193
1514,INSERT,2610,1,2,2025-05-12 19:18:36.375331,2,40817810000468302948,40817810000109503885,,,,,,,,,,,1,2025-01-02,Автотестовая транзакция,15508.09,3,3,5,33893050315,1,+71732183480
1515,INSERT,2611,2,1,2025-05-12 19:18:36.375331,1,40817810000735805927,40817810000758489756,,,,,,,,,,,1,2025-01-03,Автотестовая транзакция,50652.13,2,5,2,42029813422,3,82011675730
1516,INSERT,2612,1,1,2025-05-12 19:18:36.375331,1,40817810000997746458,40817810000772309931,,,,,,,,,,,1,2025-01-04,Автотестовая транзакция,30301.01,6,1,1,70974061115,7,89653873626
1517,INSERT,2613,2,1,2025-05-12 19:18:36.375331,1,40817810000939970942,40817810000639973049,,,,,,,,,,,1,2025-01-05,Автотестовая транзакция,4714.62,5,2,3,60262733600,6,89303203017
1518,INSERT,2614,2,2,2025-05-12 19:18:36.375331,2,40817810000933676919,40817810000911798653,,,,,,,,,,,2,2025-01-06,Автотестовая транзакция,20897.14,1,2,5,21053360127,6,82365466796
1519,INSERT,2615,2,1,2025-05-12 19:18:36.375331,1,40817810000847932788,40817810000755449898,,,,,,,,,,,2,2025-01-07,Автотестовая транзакция,26184.39,5,2,4,53582841267,12,87302154703
1520,INSERT,2616,1,1,2025-05-12 19:18:36.375331,1,40817810000648212660,40817810000386127520,,,,,,,,,,,1,2025-01-08,Автотестовая транзакция,2381.34,4,4,4,84306888390,3,+70440023440
1521,INSERT,2617,1,1,2025-05-12 19:18:36.375331,1,40817810000712528230,40817810000986735804,,,,,,,,,,,1,2025-01-09,Автотестовая транзакция,5085.06,3,3,2,94084833634,12,82828465923
1522,INSERT,2618,2,2,2025-05-12 19:18:36.375331,2,40817810000783139665,40817810000157290129,,,,,,,,,,,2,2025-01-10,Автотестовая транзакция,48103.99,7,2,3,58382962413,2,87531544364
1523,INSERT,2619,1,1,2025-05-12 19:18:36.375331,1,40817810000698365923,40817810000153918982,,,,,,,,,,,1,2025-01-11,Автотестовая транзакция,16868.83,2,2,3,83579951373,7,+72283853807
1524,INSERT,2620,2,2,2025-05-12 19:18:36.375331,2,40817810000505131411,40817810000470878495,,,,,,,,,,,2,2025-01-12,Автотестовая транзакция,1603.69,6,1,4,93743201207,2,+77730935425
1525,INSERT,2621,2,1,2025-05-12 19:18:36.375331,1,40817810000896754501,40817810000035923420,,,,,,,,,,,2,2025-01-13,Автотестовая транзакция,31107.86,6,2,5,26110005789,6,84871899742
1526,INSERT,2622,2,2,2025-05-12 19:18:36.375331,2,40817810000512600137,40817810000728686382,,,,,,,,,,,1,2025-01-14,Автотестовая транзакция,31618.12,6,3,4,55052692931,12,+72350952321
1527,INSERT,2623,2,2,2025-05-12 19:18:36.375331,2,40817810000576499224,40817810000749188514,,,,,,,,,,,2,2025-01-15,Автотестовая транзакция,20232.96,6,3,3,99041478203,10,+75037739521
1528,INSERT,2624,2,2,2025-05-12 19:18:36.375331,2,40817810000242111732,40817810000454267279,,,,,,,,,,,2,2025-01-16,Автотестовая транзакция,44889.75,4,3,4,78067664692,11,89186147050
1529,INSERT,2625,2,1,2025-05-12 19:18:36.375331,1,40817810000588875593,40817810000885217419,,,,,,,,,,,1,2025-01-17,Автотестовая транзакция,44222.30,3,1,3,58900893065,4,82315295941
1530,INSERT,2626,2,2,2025-05-12 19:18:36.375331,2,40817810000021796337,40817810000100720611,,,,,,,,,,,1,2025-01-18,Автотестовая транзакция,18037.56,6,4,1,91533009073,10,89002717864
1531,INSERT,2627,2,2,2025-05-12 19:18:36.375331,2,40817810000182037975,40817810000881255080,,,,,,,,,,,1,2025-01-19,Автотестовая транзакция,14902.15,7,4,1,10908190241,9,+77734431310
1532,INSERT,2628,1,2,2025-05-12 19:18:36.375331,2,40817810000636862517,40817810000657311172,,,,,,,,,,,1,2025-01-20,Автотестовая транзакция,27141.91,3,4,4,60623830463,1,83399203647
1533,INSERT,2629,1,1,2025-05-12 19:18:36.375331,1,40817810000391242052,40817810000054489485,,,,,,,,,,,2,2025-01-21,Автотестовая транзакция,15303.55,2,1,3,24768011993,8,+78673956807
1534,INSERT,2630,2,1,2025-05-12 19:18:36.375331,1,40817810000507210595,40817810000983521885,,,,,,,,,,,1,2025-01-22,Автотестовая транзакция,27955.11,3,1,3,13254843296,2,+75450283400
1535,INSERT,2631,1,2,2025-05-12 19:18:36.375331,2,40817810000949368484,40817810000713732389,,,,,,,,,,,2,2025-01-23,Автотестовая транзакция,13601.79,3,2,3,39294003959,10,83466665549
1536,INSERT,2632,2,1,2025-05-12 19:18:36.375331,1,40817810000603155647,40817810000518192148,,,,,,,,,,,1,2025-01-24,Автотестовая транзакция,49546.98,5,4,5,22447611404,10,82988059809
1537,INSERT,2633,2,2,2025-05-12 19:18:36.375331,2,40817810000650404447,40817810000644579585,,,,,,,,,,,1,2025-01-25,Автотестовая транзакция,32793.29,6,4,2,99063168821,3,+70535162551
1538,INSERT,2634,1,2,2025-05-12 19:18:36.375331,2,40817810000142644165,40817810000399163192,,,,,,,,,,,1,2025-01-26,Автотестовая транзакция,4426.67,1,3,3,21203062896,11,+76780700893
1539,INSERT,2635,2,2,2025-05-12 19:18:36.375331,2,40817810000101889573,40817810000502603474,,,,,,,,,,,2,2025-01-27,Автотестовая транзакция,50769.21,6,3,3,38580176145,7,+78422760826
1540,INSERT,2636,2,1,2025-05-12 19:18:36.375331,1,40817810000727265657,40817810000534558969,,,,,,,,,,,2,2025-01-28,Автотестовая транзакция,7466.44,6,4,5,36248705030,10,80544347676
1541,INSERT,2637,2,1,2025-05-12 19:18:36.375331,1,40817810000647596736,40817810000795809622,,,,,,,,,,,2,2025-01-29,Автотестовая транзакция,37797.73,4,4,3,32118910807,6,+77809174124
1542,INSERT,2638,2,1,2025-05-12 19:18:36.375331,1,40817810000862201141,40817810000499284848,,,,,,,,,,,1,2025-01-30,Автотестовая транзакция,43835.22,6,3,4,59543857138,10,+70905409219
1543,INSERT,2639,2,2,2025-05-12 19:18:36.375331,2,40817810000276371774,40817810000524044451,,,,,,,,,,,2,2025-01-31,Автотестовая транзакция,45090.58,2,2,3,31568560974,6,86477627775
1544,INSERT,2640,1,2,2025-05-12 19:18:36.375331,2,40817810000561783209,40817810000623639707,,,,,,,,,,,2,2025-02-01,Автотестовая транзакция,33706.86,5,4,3,99135121213,9,84663683676
1545,INSERT,2641,2,2,2025-05-12 19:18:36.375331,2,40817810000406533877,40817810000890026029,,,,,,,,,,,1,2025-02-02,Автотестовая транзакция,9930.01,4,2,4,71497086873,1,84026212301
1546,INSERT,2642,1,2,2025-05-12 19:18:36.375331,2,40817810000961003288,40817810000580909219,,,,,,,,,,,2,2025-02-03,Автотестовая транзакция,30169.93,2,5,3,37228496969,4,82642638135
1547,INSERT,2643,1,1,2025-05-12 19:18:36.375331,1,40817810000289029995,40817810000889811860,,,,,,,,,,,1,2025-02-04,Автотестовая транзакция,2972.10,3,4,5,85811422249,4,+75661459227
1548,INSERT,2644,1,2,2025-05-12 19:18:36.375331,2,40817810000154674146,40817810000281614761,,,,,,,,,,,2,2025-02-05,Автотестовая транзакция,44810.72,2,3,2,48580337419,11,87723698281
1549,INSERT,2645,2,2,2025-05-12 19:18:36.375331,2,40817810000447759127,40817810000374593414,,,,,,,,,,,2,2025-02-06,Автотестовая транзакция,34366.50,5,4,2,30498771421,11,+77470620271
1550,INSERT,2646,1,2,2025-05-12 19:18:36.375331,2,40817810000366386852,40817810000604591820,,,,,,,,,,,1,2025-02-07,Автотестовая транзакция,10384.81,5,1,2,62907393855,10,+76559101420
1551,INSERT,2647,1,1,2025-05-12 19:18:36.375331,1,40817810000318834355,40817810000514221972,,,,,,,,,,,1,2025-02-08,Автотестовая транзакция,3279.80,3,2,5,70102565887,4,84036915058
1552,INSERT,2648,1,2,2025-05-12 19:18:36.375331,2,40817810000863691371,40817810000927398423,,,,,,,,,,,2,2025-02-09,Автотестовая транзакция,26120.74,4,2,2,17270889865,3,+71030159132
1553,INSERT,2649,1,1,2025-05-12 19:18:36.375331,1,40817810000962439886,40817810000885617402,,,,,,,,,,,1,2025-02-10,Автотестовая транзакция,7514.85,5,4,3,66823216832,4,+72935090267
1554,INSERT,2650,1,2,2025-05-12 19:18:36.375331,2,40817810000453138864,40817810000954163016,,,,,,,,,,,2,2025-02-11,Автотестовая транзакция,31216.71,2,4,5,66738409828,1,83654728950
1555,INSERT,2651,2,2,2025-05-12 19:18:36.375331,2,40817810000463870902,40817810000350373799,,,,,,,,,,,1,2025-02-12,Автотестовая транзакция,39977.67,1,2,1,28517293941,9,80403297807
1556,INSERT,2652,2,2,2025-05-12 19:18:36.375331,2,40817810000533650750,40817810000814695503,,,,,,,,,,,2,2025-02-13,Автотестовая транзакция,8263.46,2,1,2,73786791065,3,+71739154502
1557,INSERT,2653,2,2,2025-05-12 19:18:36.375331,2,40817810000951362582,40817810000571323427,,,,,,,,,,,2,2025-02-14,Автотестовая транзакция,45116.69,6,3,2,49669548799,9,88251836079
1558,INSERT,2654,2,1,2025-05-12 19:18:36.375331,1,40817810000809883216,40817810000621619412,,,,,,,,,,,1,2025-02-15,Автотестовая транзакция,45139.36,5,5,5,27306268860,3,84000592396
1559,INSERT,2655,2,2,2025-05-12 19:18:36.375331,2,40817810000528620017,40817810000201134944,,,,,,,,,,,2,2025-02-16,Автотестовая транзакция,20250.62,2,4,2,26829424417,12,+71062713080
1560,INSERT,2656,1,2,2025-05-12 19:18:36.375331,2,40817810000259305487,40817810000165528039,,,,,,,,,,,2,2025-02-17,Автотестовая транзакция,42582.28,6,5,3,66982700155,9,86550235568
1561,INSERT,2657,1,1,2025-05-12 19:18:36.375331,1,40817810000309389277,40817810000734020983,,,,,,,,,,,1,2025-02-18,Автотестовая транзакция,48956.09,6,3,2,88543817510,4,84966693561
1562,INSERT,2658,2,2,2025-05-12 19:18:36.375331,2,40817810000639240199,40817810000828356624,,,,,,,,,,,1,2025-02-19,Автотестовая транзакция,36793.34,6,3,3,67538605069,2,88026943531
1563,INSERT,2659,1,1,2025-05-12 19:18:36.375331,1,40817810000468059513,40817810000631971535,,,,,,,,,,,1,2025-02-20,Автотестовая транзакция,14511.72,6,3,4,68979757502,6,+70858507203
1564,INSERT,2660,1,1,2025-05-12 19:18:36.375331,1,40817810000554362311,40817810000789148927,,,,,,,,,,,1,2025-02-21,Автотестовая транзакция,29651.31,5,2,4,86198673695,2,87720823909
1565,INSERT,2661,1,2,2025-05-12 19:18:36.375331,2,40817810000434182452,40817810000903300995,,,,,,,,,,,1,2025-02-22,Автотестовая транзакция,42988.40,1,4,4,79144995241,11,+73059396295
1566,INSERT,2662,1,2,2025-05-12 19:18:36.375331,2,40817810000205380145,40817810000113945594,,,,,,,,,,,2,2025-02-23,Автотестовая транзакция,9974.85,2,4,3,55317699957,7,+71179713385
1567,INSERT,2663,1,1,2025-05-12 19:18:36.375331,1,40817810000306558234,40817810000743996533,,,,,,,,,,,1,2025-02-24,Автотестовая транзакция,2196.96,2,3,2,88392947268,3,83975105321
1568,INSERT,2664,2,2,2025-05-12 19:18:36.375331,2,40817810000728875592,40817810000756140389,,,,,,,,,,,2,2025-02-25,Автотестовая транзакция,2504.05,6,4,2,40041510037,3,+73186347303
1569,INSERT,2665,2,2,2025-05-12 19:18:36.375331,2,40817810000104204732,40817810000678853896,,,,,,,,,,,2,2025-02-26,Автотестовая транзакция,32691.64,2,1,4,19048333906,5,87338933299
1570,INSERT,2666,1,1,2025-05-12 19:18:36.375331,1,40817810000925787619,40817810000403236694,,,,,,,,,,,1,2025-02-27,Автотестовая транзакция,32140.69,5,5,2,43814351903,5,87877491739
1571,INSERT,2667,1,2,2025-05-12 19:18:36.375331,2,40817810000675920766,40817810000293064023,,,,,,,,,,,1,2025-02-28,Автотестовая транзакция,16922.75,3,5,3,96872907385,9,80671551029
1572,INSERT,2668,2,1,2025-05-12 19:18:36.375331,1,40817810000525088643,40817810000799897807,,,,,,,,,,,2,2025-03-01,Автотестовая транзакция,27472.21,6,5,1,50511713111,11,+74375869434
1573,INSERT,2669,1,2,2025-05-12 19:18:36.375331,2,40817810000919537419,40817810000776508579,,,,,,,,,,,1,2025-03-02,Автотестовая транзакция,27381.34,7,1,4,18481335267,11,+72870763107
1574,INSERT,2670,2,1,2025-05-12 19:18:36.375331,1,40817810000233129225,40817810000763611140,,,,,,,,,,,2,2025-03-03,Автотестовая транзакция,46763.71,7,5,3,94916543712,7,+78816022629
1575,INSERT,2671,2,2,2025-05-12 19:18:36.375331,2,40817810000998387005,40817810000183059064,,,,,,,,,,,2,2025-03-04,Автотестовая транзакция,41652.25,1,3,1,35138797240,7,82156492597
1576,INSERT,2672,2,1,2025-05-12 19:18:36.375331,1,40817810000398680823,40817810000513907626,,,,,,,,,,,2,2025-03-05,Автотестовая транзакция,23791.52,5,5,3,72491517079,7,80640599090
1577,INSERT,2673,2,1,2025-05-12 19:18:36.375331,1,40817810000144239055,40817810000108261891,,,,,,,,,,,1,2025-03-06,Автотестовая транзакция,39028.02,3,3,2,18430443050,3,+74284627223
1578,INSERT,2674,1,2,2025-05-12 19:18:36.375331,2,40817810000764476405,40817810000273848421,,,,,,,,,,,1,2025-03-07,Автотестовая транзакция,40717.87,4,3,2,24175104277,8,82721711565
1579,INSERT,2675,2,1,2025-05-12 19:18:36.375331,1,40817810000342755068,40817810000692021714,,,,,,,,,,,2,2025-03-08,Автотестовая транзакция,32725.85,1,3,3,24806487559,8,+77186052762
1580,INSERT,2676,1,2,2025-05-12 19:18:36.375331,2,40817810000339710230,40817810000810198748,,,,,,,,,,,2,2025-03-09,Автотестовая транзакция,20981.87,2,3,5,76008976950,9,81731360970
1581,INSERT,2677,2,2,2025-05-12 19:18:36.375331,2,40817810000212225718,40817810000764765580,,,,,,,,,,,1,2025-03-10,Автотестовая транзакция,21919.85,2,3,1,89803142144,6,88877125755
1582,INSERT,2678,1,1,2025-05-12 19:18:36.375331,1,40817810000920280713,40817810000004474707,,,,,,,,,,,1,2025-03-11,Автотестовая транзакция,21344.94,2,4,2,52794702457,8,86640897921
1583,INSERT,2679,1,2,2025-05-12 19:18:36.375331,2,40817810000919187453,40817810000333325184,,,,,,,,,,,1,2025-03-12,Автотестовая транзакция,6380.49,2,2,5,99162991570,4,85994898083
1584,INSERT,2680,1,2,2025-05-12 19:18:36.375331,2,40817810000855546562,40817810000653412451,,,,,,,,,,,2,2025-03-13,Автотестовая транзакция,30445.33,3,3,2,75948925005,8,+74504530613
1585,INSERT,2681,2,1,2025-05-12 19:18:36.375331,1,40817810000276405242,40817810000585648617,,,,,,,,,,,1,2025-03-14,Автотестовая транзакция,10613.32,3,3,3,34003143590,9,80531185558
1586,INSERT,2682,2,1,2025-05-12 19:18:36.375331,1,40817810000520299923,40817810000548985069,,,,,,,,,,,2,2025-03-15,Автотестовая транзакция,1273.23,5,2,4,97535736849,4,+70289210725
1587,INSERT,2683,2,2,2025-05-12 19:18:36.375331,2,40817810000554930528,40817810000311858870,,,,,,,,,,,1,2025-03-16,Автотестовая транзакция,36981.34,2,3,2,48954696967,7,83347253613
